spec_int2006_id,processor_id,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,x400_perlbench,x401_bzip2,x403_gcc,x429_mcf,x445_gobmk,x456_hmmer,x458_sjeng,x462_libquantum,x464_h264ref,x471_omnetpp,x473_astar,x483_xalancbmk,link
446,674,2008-05-01,IBM Corporation,IBM BladeCenter HS12,1333,true,20.2,24.3,18.4,15.5,17.5,24.0,18.4,14.8,17.2,47.2,29.2,16.5,14.6,24.4,http://www.spec.org/cpu2006/results/res2008q2/cpu2006-20080407-04052.html
447,674,2008-06-01,Bull SAS,NovaScale B240,1333,true,20.3,24.3,18.6,15.6,17.6,24.1,18.5,14.9,17.4,47.4,29.4,16.9,14.6,24.5,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20081124-06024.html
448,674,2008-10-01,Dell Inc.,PowerEdge T300,0,true,23.5,26.3,19.5,16.0,18.1,30.6,18.9,16.1,19.5,146.0,30.2,17.0,14.5,24.6,http://www.spec.org/cpu2006/results/res2009q1/cpu2006-20090119-06466.html
449,675,2008-09-01,Hewlett-Packard Company,ProLiant DL320 G5p,1333,true,24.9,28.0,20.6,16.9,19.8,31.4,20.0,16.9,20.6,158.0,31.8,18.4,15.3,26.6,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20080929-05429.html
450,675,2008-09-01,Hewlett-Packard Company,ProLiant ML310 G5,1333,true,24.9,28.0,20.5,16.9,19.8,31.4,20.0,16.9,20.6,158.0,31.9,18.3,15.3,26.5,http://www.spec.org/cpu2006/results/res2008q4/cpu2006-20081027-05734.html
451,675,2008-09-01,IBM Corporation,IBM System x 3200 M2,1333,true,22.0,26.3,19.7,16.6,19.7,27.5,19.7,15.8,18.3,55.0,31.3,18.2,15.5,26.5,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080808-04975.html
452,675,2008-09-01,IBM Corporation,IBM System x 3350,1333,true,22.0,26.2,19.4,16.6,19.7,27.4,19.7,15.8,18.3,55.5,31.3,18.5,15.5,26.5,http://www.spec.org/cpu2006/results/res2008q3/cpu2006-20080808-04991.html
453,675,2009-06-01,IBM Corporation,IBM System x 3250 M2,1333,true,25.1,28.2,20.6,17.0,19.8,31.6,20.0,17.0,20.8,159.0,33.0,18.3,15.4,27.4,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090511-07371.html
454,676,2009-06-01,IBM Corporation,IBM System x 3200 M2,1333,true,26.2,29.4,21.6,18.0,20.5,32.4,21.1,17.9,21.8,163.0,34.9,18.7,16.2,28.7,http://www.spec.org/cpu2006/results/res2009q2/cpu2006-20090511-07365.html
455,676,2009-12-01,Acer Incorporated,Acer AT110 F1,1333,true,26.5,29.7,21.8,18.0,21.1,33.4,21.1,17.9,21.9,164.0,34.8,19.2,16.3,28.8,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20091207-09244.html
456,676,2009-12-01,Acer Incorporated,Gateway GT110 F1,1333,true,26.5,29.7,21.8,18.0,21.1,33.4,21.1,17.9,21.9,164.0,34.8,19.2,16.3,28.8,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20091207-09242.html
457,677,2009-08-01,Dell Inc.,PowerEdge T110,0,true,23.3,26.4,18.6,12.6,23.4,38.1,18.7,17.1,19.3,92.6,29.1,19.7,12.7,29.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09111.html
458,677,2009-09-01,Dell Inc.,PowerEdge R210,0,true,22.6,25.7,18.0,12.3,22.7,37.3,18.2,16.5,18.6,89.1,28.1,19.3,12.3,28.3,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09088.html
459,677,2009-09-01,Dell Inc.,PowerEdge T310,0,true,23.2,26.2,18.4,12.5,23.4,38.2,18.6,16.9,19.1,91.4,28.8,19.8,12.6,29.3,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09130.html
460,677,2009-09-01,Supermicro,Motherboard X8SIE-F,0,true,27.0,29.3,20.1,14.6,20.7,36.1,19.0,37.6,21.3,173.0,28.8,19.4,15.4,31.1,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100316-10049.html
461,677,2009-10-01,IBM Corporation,IBM System x3200 M3,0,true,24.8,28.0,19.8,13.1,23.2,40.3,18.4,18.2,20.5,135.0,28.8,20.6,13.7,30.6,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091026-08983.html
462,677,2009-10-01,IBM Corporation,IBM System x3250 M3,0,true,24.8,27.9,19.7,13.1,23.2,40.4,18.4,18.2,20.5,135.0,28.8,20.6,13.7,30.6,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091026-08999.html
463,677,2009-12-01,Bull SAS,NovaScale R410 F2,0,true,22.6,25.7,18.0,12.3,22.7,37.3,18.2,16.5,18.6,89.1,28.1,19.3,12.3,28.3,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09147.html
464,677,2009-12-01,Bull SAS,NovaScale T810 F2,0,true,23.3,26.4,18.6,12.6,23.4,38.1,18.7,17.1,19.3,92.6,29.1,19.7,12.7,29.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09189.html
465,677,2009-12-01,Bull SAS,NovaScale T820 F2,0,true,23.2,26.2,18.4,12.5,23.4,38.2,18.6,16.9,19.1,91.4,28.8,19.8,12.6,29.3,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09205.html
466,677,2010-01-01,Fujitsu,PRIMERGY RX100 S6,0,true,27.4,30.0,19.8,14.7,20.6,36.3,18.6,37.3,21.3,219.0,27.4,19.5,15.4,31.3,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100118-09373.html
467,677,2010-01-01,Fujitsu,PRIMERGY TX150 S7,0,true,27.4,29.9,19.9,14.7,20.6,36.1,18.6,37.2,21.4,220.0,27.4,19.4,15.4,31.2,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20091218-09296.html
468,677,2010-01-01,NEC Corporation,Express5800/R110b-1,0,true,27.4,29.8,20.4,14.5,21.0,36.2,18.6,37.6,21.4,220.0,27.4,19.2,15.5,29.5,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100315-09864.html
469,677,2010-01-01,NEC Corporation,Express5800/T110b,0,true,27.3,29.6,20.4,14.5,21.0,36.2,18.6,37.6,21.4,219.0,27.4,19.1,15.4,29.4,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100315-09860.html
470,677,2010-02-01,Fujitsu,CELSIUS W380,0,true,27.5,30.0,19.9,14.6,20.8,36.8,18.6,37.4,21.3,218.0,27.4,19.7,15.4,31.6,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100212-09656.html
471,677,2010-03-01,Acer Incorporated,Acer AR320 F1,0,true,27.3,29.1,20.8,14.6,21.0,36.0,19.7,38.5,21.5,172.0,29.5,19.3,15.3,30.3,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100311-09766.html
472,677,2010-03-01,Acer Incorporated,Acer AT310 F1,0,true,27.3,29.1,20.8,14.6,21.0,36.0,19.7,38.5,21.5,172.0,29.5,19.3,15.3,30.3,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100311-09774.html
473,677,2010-03-01,Acer Incorporated,Gateway GR320 F1,0,true,27.3,29.1,20.8,14.6,21.0,36.0,19.7,38.5,21.5,172.0,29.5,19.3,15.3,30.3,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100311-09782.html
474,677,2010-03-01,Acer Incorporated,Gateway GT310 F1,0,true,27.3,29.1,20.8,14.6,21.0,36.0,19.7,38.5,21.5,172.0,29.5,19.3,15.3,30.3,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100311-09761.html
475,677,2010-03-01,Supermicro,Motherboard X8SIT-F,0,true,27.7,29.9,20.4,14.7,21.2,36.1,19.3,38.2,21.3,221.0,28.3,19.4,15.4,30.3,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100524-11149.html
476,677,2010-04-01,NEC Corporation,Express5800/GT110b,0,true,27.3,29.6,20.3,14.5,21.7,36.3,18.6,37.3,21.2,218.0,27.4,19.1,15.3,29.4,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100423-10660.html
477,677,2010-04-01,Supermicro,Motherboard X8SIU-F,0,true,27.3,28.9,20.8,14.7,21.1,36.0,19.8,38.5,21.3,174.0,29.6,19.4,15.4,29.6,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100524-11181.html
478,677,2010-08-01,Fujitsu,PRIMERGY TX100 S2,0,true,27.9,30.1,21.1,14.8,21.0,36.1,19.3,38.9,21.5,218.0,28.2,19.5,15.5,30.6,http://www.spec.org/cpu2006/results/res2010q3/cpu2006-20100716-12443.html
479,678,2009-08-01,Dell Inc.,PowerEdge T110,0,true,23.9,27.8,19.1,13.0,23.9,39.2,19.4,17.5,19.8,93.5,30.0,20.1,13.1,30.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09110.html
480,678,2009-09-01,Dell Inc.,PowerEdge R210,0,true,24.0,27.8,19.3,13.0,23.9,39.1,19.4,17.7,19.9,95.2,30.1,20.0,13.1,30.0,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09090.html
481,678,2009-09-01,Dell Inc.,PowerEdge T310,0,true,24.2,28.1,19.3,13.2,24.4,39.6,19.6,17.7,20.0,95.5,30.3,20.4,13.2,30.6,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091201-09132.html
482,678,2009-09-01,Supermicro,Motherboard X8SIE-F,0,true,28.9,31.2,21.9,15.5,22.0,37.1,20.3,40.4,22.5,226.0,29.5,19.8,16.1,31.9,http://www.spec.org/cpu2006/results/res2010q2/cpu2006-20100413-10610.html
483,678,2009-10-01,IBM Corporation,IBM System x3200 M3,0,true,26.1,29.6,20.2,13.3,23.9,41.6,18.8,19.0,21.4,173.0,28.8,21.0,14.3,31.8,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091026-08987.html
484,678,2009-10-01,IBM Corporation,IBM System x3250 M3,0,true,26.0,29.6,20.2,13.3,23.9,41.6,18.8,19.0,21.4,172.0,28.9,21.0,14.3,31.7,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091027-09003.html
485,678,2009-12-01,Bull SAS,NovaScale R410 F2,0,true,24.0,27.8,19.3,13.0,23.9,39.1,19.4,17.7,19.9,95.2,30.1,20.0,13.1,30.0,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09150.html
486,678,2009-12-01,Bull SAS,NovaScale T810 F2,0,true,23.9,27.8,19.1,13.0,23.9,39.2,19.4,17.5,19.8,93.5,30.0,20.1,13.1,30.4,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09159.html
487,678,2009-12-01,Bull SAS,NovaScale T820 F2,0,true,24.2,28.1,19.3,13.2,24.4,39.6,19.6,17.7,20.0,95.5,30.3,20.4,13.2,30.6,http://www.spec.org/cpu2006/results/res2009q4/cpu2006-20091204-09184.html
488,678,2010-01-01,Fujitsu,PRIMERGY RX100 S6,0,true,28.5,31.0,20.7,15.4,21.3,37.0,19.5,39.2,22.3,224.0,28.8,19.8,16.1,32.8,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20100118-09384.html
489,678,2010-01-01,Fujitsu,PRIMERGY TX150 S7,0,true,28.5,31.2,20.8,15.3,21.4,37.3,19.5,39.3,22.3,224.0,28.8,19.8,16.1,32.6,http://www.spec.org/cpu2006/results/res2010q1/cpu2006-20091218-09303.html
