spec_int2000_id,processor_id,hw_avail,test_sponsor,hw_model,bus,sw_auto_parallel,basemean,peakmean,164_gzip,175_vpr,176_gcc,181_mcf,186_crafty,197_parser,252_eon,253_perlbmk,254_gap,255_vortex,256_bzip2,300_twolf,link
298,520,2005-10-01,Fujitsu Siemens Computers,PRIMERGY Econel 100,,false,1575.0,1575.0,1070.0,1100.0,1897.0,1959.0,1182.0,1341.0,1892.0,1907.0,1749.0,2703.0,1218.0,1626.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051128-05131.html
299,519,2006-05-01,Fujitsu Siemens Computers,PRIMERGY RX100 S3,,false,1505.0,1505.0,1011.0,1037.0,1800.0,1945.0,1118.0,1270.0,1893.0,1829.0,1652.0,2586.0,1151.0,1521.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05903.html
300,521,2005-10-01,Fujitsu Siemens Computers,PRIMERGY RX100 S3,,false,1661.0,1661.0,1133.0,1156.0,2002.0,2019.0,1253.0,1417.0,2006.0,2014.0,1845.0,2842.0,1282.0,1724.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050905-04668.html
301,516,2005-01-01,Fujitsu Siemens Computers,PRIMERGY TX150 S3,,false,1581.0,1581.0,1203.0,978.0,1916.0,1336.0,1335.0,1374.0,2264.0,2045.0,1897.0,2645.0,1091.0,1744.0,http://www.spec.org/cpu2000/results/res2005q2/cpu2000-20050511-04090.html
302,519,2006-05-01,Fujitsu Siemens Computers,PRIMERGY TX150 S4,,false,1511.0,1511.0,1011.0,1043.0,1803.0,1980.0,1118.0,1274.0,1897.0,1830.0,1654.0,2606.0,1157.0,1522.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05892.html
303,522,2006-05-01,Fujitsu Siemens Computers,PRIMERGY TX150 S4,,false,1695.0,1695.0,1143.0,1165.0,2031.0,2131.0,1267.0,1434.0,2150.0,2067.0,1854.0,2912.0,1294.0,1726.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060428-05896.html
304,492,2005-07-01,HITACHI,HITACHI BladeSymphony,,false,1490.0,0.0,1051.0,1231.0,1704.0,2862.0,1311.0,1086.0,2249.0,1472.0,956.0,2239.0,1271.0,1483.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050712-04382.html
305,492,2005-07-01,HITACHI,HITACHI BladeSymphony,,false,1490.0,0.0,1051.0,1231.0,1704.0,2862.0,1311.0,1086.0,2249.0,1472.0,956.0,2239.0,1271.0,1483.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050804-04443.html
306,492,2005-07-01,HITACHI,HITACHI BladeSymphony,,false,1502.0,0.0,1065.0,1256.0,1748.0,2750.0,1346.0,1095.0,2270.0,1439.0,971.0,2285.0,1315.0,1456.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05164.html
307,194,2004-07-01,Hewlett-Packard Company,AlphaServer DS15/1000,,false,572.0,631.0,458.0,538.0,597.0,391.0,782.0,376.0,813.0,606.0,461.0,823.0,629.0,612.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040621-03122.html
308,198,2003-01-01,Hewlett-Packard Company,AlphaServer ES47 7/1000,,false,689.0,761.0,507.0,713.0,746.0,619.0,856.0,446.0,831.0,660.0,553.0,947.0,715.0,881.0,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01900.html
309,199,2004-07-01,Hewlett-Packard Company,AlphaServer ES47 7/1150,,false,800.0,882.0,587.0,828.0,877.0,722.0,984.0,517.0,960.0,774.0,638.0,1085.0,842.0,1020.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03132.html
310,198,2003-01-01,Hewlett-Packard Company,AlphaServer ES80 7/1000,,false,689.0,761.0,507.0,713.0,746.0,619.0,856.0,446.0,831.0,660.0,553.0,947.0,715.0,881.0,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01908.html
311,199,2004-07-01,Hewlett-Packard Company,AlphaServer ES80 7/1150,,false,800.0,882.0,587.0,828.0,877.0,722.0,984.0,517.0,960.0,774.0,638.0,1085.0,842.0,1020.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03141.html
312,199,2003-01-01,Hewlett-Packard Company,AlphaServer GS1280 7/1150,,false,795.0,877.0,583.0,822.0,859.0,712.0,982.0,514.0,958.0,768.0,636.0,1094.0,824.0,1018.0,http://www.spec.org/cpu2000/results/res2003q1/cpu2000-20030113-01918.html
313,200,2004-08-01,Hewlett-Packard Company,AlphaServer GS1280 7/1300,,false,904.0,994.0,664.0,933.0,993.0,803.0,1115.0,582.0,1088.0,876.0,718.0,1227.0,947.0,1158.0,http://www.spec.org/cpu2000/results/res2004q3/cpu2000-20040622-03150.html
314,270,2001-11-01,Hewlett-Packard Company,HP 9000 Model A500,,false,406.0,422.0,375.0,400.0,570.0,346.0,469.0,357.0,378.0,395.0,226.0,775.0,336.0,457.0,http://www.spec.org/cpu2000/results/res2000q4/cpu2000-20001105-00282.html
315,270,2000-11-01,Hewlett-Packard Company,HP 9000 Model L3000,,false,373.0,388.0,368.0,367.0,525.0,283.0,464.0,313.0,374.0,381.0,196.0,707.0,302.0,416.0,http://www.spec.org/cpu2000/results/res2001q1/cpu2000-20001222-00436.html
316,271,2000-04-01,Hewlett-Packard Company,HP 9000 Model N4000,,false,367.0,379.0,369.0,375.0,520.0,266.0,439.0,315.0,336.0,375.0,197.0,689.0,305.0,431.0,http://www.spec.org/cpu2000/results/res2000q1/cpu2000-20000313-00044.html
317,485,2004-03-01,Hewlett-Packard Company,HP Integrity Server rx1600   Itanium 2,,false,827.0,837.0,638.0,667.0,1008.0,726.0,816.0,628.0,1208.0,823.0,808.0,1198.0,748.0,891.0,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040209-02846.html
318,486,2003-09-01,Hewlett-Packard Company,HP Integrity Server rx2600   Itanium 2,,false,1059.0,1073.0,844.0,905.0,1283.0,1052.0,1045.0,810.0,1325.0,1026.0,946.0,1601.0,993.0,1111.0,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02648.html
319,489,2003-09-01,Hewlett-Packard Company,HP Integrity Server rx2600   Itanium 2,,false,1322.0,1322.0,973.0,1119.0,1554.0,2305.0,1221.0,983.0,1547.0,1210.0,1074.0,1944.0,1217.0,1280.0,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030711-02389.html
320,489,2003-09-01,Hewlett-Packard Company,HP Integrity Server rx2600   Itanium 2,,false,1408.0,0.0,950.0,1171.0,1586.0,2514.0,1250.0,1037.0,1814.0,1275.0,1142.0,1957.0,1353.0,1506.0,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040224-02896.html
321,486,2004-01-01,Hewlett-Packard Company,HP Integrity Server rx4640   Itanium 2,,false,1117.0,1132.0,821.0,945.0,1332.0,1153.0,1056.0,843.0,1540.0,1087.0,1016.0,1616.0,1104.0,1176.0,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040126-02774.html
322,489,2004-01-01,Hewlett-Packard Company,HP Integrity Server rx4640   Itanium 2,,false,1380.0,1404.0,944.0,1167.0,1574.0,2473.0,1241.0,1022.0,1757.0,1230.0,1139.0,1950.0,1352.0,1357.0,http://www.spec.org/cpu2000/results/res2004q1/cpu2000-20040126-02775.html
323,486,2003-09-01,Hewlett-Packard Company,HP Integrity Server rx5670   Itanium 2,,false,1052.0,1066.0,844.0,899.0,1276.0,1012.0,1036.0,802.0,1334.0,1024.0,945.0,1594.0,992.0,1111.0,http://www.spec.org/cpu2000/results/res2003q4/cpu2000-20031117-02654.html
324,489,2003-09-01,Hewlett-Packard Company,HP Integrity Server rx5670   Itanium 2,,false,1312.0,1312.0,976.0,1108.0,1503.0,2239.0,1229.0,980.0,1546.0,1193.0,1066.0,1932.0,1218.0,1280.0,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030711-02386.html
325,491,2004-12-01,Hewlett-Packard Company,HP Integrity rx2620-2,,false,1408.0,1408.0,1073.0,1140.0,1738.0,1264.0,1315.0,1055.0,1972.0,1426.0,1211.0,2156.0,1363.0,1625.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03474.html
326,489,2004-12-01,Hewlett-Packard Company,HP Integrity rx4640-8,,false,1372.0,1372.0,1007.0,1134.0,1676.0,1499.0,1233.0,1011.0,1841.0,1340.0,1154.0,2116.0,1355.0,1522.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041129-03626.html
327,491,2004-12-01,Hewlett-Packard Company,HP Integrity rx4640-8,,false,1590.0,1590.0,1073.0,1311.0,1843.0,3297.0,1315.0,1146.0,1983.0,1460.0,1221.0,2373.0,1480.0,1625.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041101-03475.html
328,489,2003-09-01,Hewlett-Packard Company,HP Workstation zx6000   Itanium 2,,false,1315.0,1315.0,977.0,1115.0,1503.0,2266.0,1228.0,988.0,1539.0,1188.0,1072.0,1940.0,1219.0,1278.0,http://www.spec.org/cpu2000/results/res2003q3/cpu2000-20030715-02410.html
329,605,2006-06-01,Hewlett-Packard Company,ProLiant BL20P G4,,false,3000.0,3013.0,1849.0,2135.0,3099.0,4156.0,2754.0,2451.0,3923.0,3592.0,2890.0,4925.0,2251.0,3438.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06319.html
330,599,2006-06-01,Hewlett-Packard Company,ProLiant BL20P G4,,false,1793.0,1802.0,1284.0,1171.0,2195.0,1905.0,1400.0,1531.0,2544.0,2192.0,2016.0,3012.0,1279.0,1897.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06357.html
331,600,2006-06-01,Hewlett-Packard Company,ProLiant BL20p G4,,false,1703.0,1711.0,996.0,1250.0,1951.0,2775.0,1468.0,1341.0,2089.0,1943.0,1658.0,2901.0,1261.0,1829.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06796.html
332,617,2007-01-01,Hewlett-Packard Company,ProLiant BL20p G4,,false,1963.0,1968.0,1159.0,1440.0,2221.0,3174.0,1702.0,1547.0,2426.0,2262.0,1876.0,3285.0,1445.0,2169.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08607.html
333,686,2007-01-01,Hewlett-Packard Company,ProLiant BL20p G4,,false,2726.0,2732.0,1651.0,1989.0,2771.0,4204.0,2433.0,2192.0,3470.0,3212.0,2591.0,4522.0,2027.0,3123.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08426.html
334,79,2005-02-01,Hewlett-Packard Company,ProLiant BL25p  TM  252,,false,1582.0,1764.0,1580.0,1258.0,1761.0,763.0,2268.0,1192.0,2257.0,1770.0,1637.0,2561.0,1450.0,1399.0,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050128-03757.html
335,80,2005-09-01,Hewlett-Packard Company,ProLiant BL25p  TM  254,,false,1693.0,1891.0,1690.0,1317.0,1934.0,759.0,2384.0,1294.0,2669.0,1854.0,1806.0,2686.0,1531.0,1500.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04654.html
336,83,2005-07-01,Hewlett-Packard Company,ProLiant BL25p  TM  275,,false,1374.0,1508.0,1313.0,1084.0,1533.0,682.0,1872.0,1054.0,2091.0,1492.0,1468.0,2185.0,1247.0,1235.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050711-04360.html
337,83,2005-06-01,Hewlett-Packard Company,ProLiant BL25p  TM  275,,false,1443.0,1515.0,1194.0,1187.0,1615.0,1023.0,1409.0,1366.0,2148.0,1435.0,1533.0,2244.0,1164.0,1469.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050725-04442.html
338,84,2005-09-01,Hewlett-Packard Company,ProLiant BL25p  TM  280,,false,1498.0,1663.0,1456.0,1185.0,1694.0,736.0,2049.0,1146.0,2283.0,1605.0,1597.0,2372.0,1358.0,1343.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04638.html
339,85,2006-03-01,Hewlett-Packard Company,ProLiant BL25p  TM  285,,false,1606.0,1797.0,1575.0,1245.0,1813.0,710.0,2308.0,1214.0,2645.0,1749.0,1714.0,2573.0,1451.0,1413.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05682.html
340,85,2006-03-01,Hewlett-Packard Company,ProLiant BL25p  TM  285,,false,1666.0,1754.0,1407.0,1344.0,1874.0,1084.0,1664.0,1581.0,2561.0,1726.0,1778.0,2558.0,1327.0,1693.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05685.html
341,106,2006-11-01,Hewlett-Packard Company,ProLiant BL25p G2  TM  2218,,false,1626.0,1812.0,1587.0,1281.0,1826.0,756.0,2215.0,1235.0,2753.0,1731.0,1758.0,2537.0,1480.0,1413.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07585.html
342,106,2006-11-01,Hewlett-Packard Company,ProLiant BL25p G2  TM  2218,,false,1723.0,1864.0,1445.0,1393.0,1962.0,1160.0,1678.0,1624.0,2492.0,1892.0,1901.0,2634.0,1341.0,1733.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07586.html
343,119,2007-01-01,Hewlett-Packard Company,ProLiant BL25p G2  TM  2220SE,,false,1700.0,1914.0,1692.0,1336.0,1956.0,742.0,2327.0,1301.0,2968.0,1769.0,1861.0,2615.0,1538.0,1489.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08176.html
344,119,2007-01-01,Hewlett-Packard Company,ProLiant BL25p G2  TM  2220SE,,false,1831.0,1994.0,1554.0,1459.0,2074.0,1172.0,1809.0,1714.0,2651.0,2084.0,2079.0,2708.0,1425.0,1878.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08177.html
345,78,2005-02-01,Hewlett-Packard Company,ProLiant BL35p  TM  250,,false,1443.0,1618.0,1417.0,1164.0,1593.0,714.0,2066.0,1074.0,2031.0,1624.0,1468.0,2357.0,1326.0,1296.0,http://www.spec.org/cpu2000/results/res2005q1/cpu2000-20050122-03718.html
346,83,2005-06-01,Hewlett-Packard Company,ProLiant BL35p  TM  275,,false,1361.0,1498.0,1312.0,1071.0,1516.0,653.0,1874.0,1040.0,2091.0,1496.0,1451.0,2181.0,1235.0,1222.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04464.html
347,83,2005-06-01,Hewlett-Packard Company,ProLiant BL35p  TM  275,,false,1457.0,1496.0,1211.0,1197.0,1622.0,1007.0,1431.0,1376.0,2174.0,1475.0,1545.0,2271.0,1174.0,1482.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050808-04476.html
348,84,2006-03-01,Hewlett-Packard Company,ProLiant BL35p  TM  280,,false,1513.0,1692.0,1456.0,1196.0,1686.0,701.0,2133.0,1135.0,2428.0,1638.0,1608.0,2438.0,1373.0,1351.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05738.html
349,84,2006-03-01,Hewlett-Packard Company,ProLiant BL35p  TM  280,,false,1587.0,1667.0,1319.0,1302.0,1781.0,1100.0,1559.0,1500.0,2394.0,1575.0,1682.0,2473.0,1277.0,1619.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05748.html
350,88,2005-09-01,Hewlett-Packard Company,ProLiant BL45p  TM  854,,false,1696.0,1896.0,1697.0,1316.0,1943.0,758.0,2388.0,1299.0,2663.0,1856.0,1809.0,2706.0,1531.0,1499.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04620.html
351,90,2005-09-01,Hewlett-Packard Company,ProLiant BL45p  TM  880,,false,1499.0,1666.0,1453.0,1183.0,1698.0,736.0,2049.0,1146.0,2279.0,1604.0,1597.0,2388.0,1358.0,1351.0,http://www.spec.org/cpu2000/results/res2005q3/cpu2000-20050902-04633.html
352,91,2006-03-01,Hewlett-Packard Company,ProLiant BL45p  TM  885,,false,1604.0,1802.0,1572.0,1246.0,1801.0,711.0,2283.0,1212.0,2653.0,1750.0,1717.0,2563.0,1450.0,1412.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05708.html
353,91,2006-03-01,Hewlett-Packard Company,ProLiant BL45p  TM  885,,false,1688.0,1777.0,1427.0,1363.0,1882.0,1100.0,1694.0,1602.0,2594.0,1742.0,1802.0,2598.0,1346.0,1716.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05713.html
354,600,2006-06-01,Hewlett-Packard Company,ProLiant BL460c,,false,1705.0,1711.0,996.0,1248.0,1949.0,2768.0,1469.0,1341.0,2093.0,1942.0,1680.0,2891.0,1260.0,1830.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060807-06946.html
355,617,2007-01-01,Hewlett-Packard Company,ProLiant BL460c,,false,1967.0,1971.0,1159.0,1445.0,2221.0,3193.0,1702.0,1548.0,2426.0,2254.0,1881.0,3296.0,1448.0,2182.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08615.html
356,686,2007-01-01,Hewlett-Packard Company,ProLiant BL460c,,false,2728.0,2736.0,1651.0,1995.0,2767.0,4226.0,2433.0,2192.0,3464.0,3208.0,2595.0,4534.0,2030.0,3115.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08436.html
357,604,2006-06-01,Hewlett-Packard Company,ProLiant BL460c,,false,2696.0,2696.0,1584.0,2097.0,2767.0,3925.0,3092.0,1919.0,3589.0,3195.0,2308.0,4158.0,2152.0,2914.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07628.html
358,605,2006-06-01,Hewlett-Packard Company,ProLiant BL460c,,false,2985.0,2985.0,1777.0,2299.0,3108.0,3934.0,3484.0,2144.0,4038.0,3589.0,2568.0,4598.0,2401.0,3268.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061016-07633.html
359,605,2006-06-01,Hewlett-Packard Company,ProLiant BL460c,,false,3027.0,3038.0,1849.0,2166.0,3135.0,4328.0,2755.0,2462.0,3923.0,3609.0,2906.0,4994.0,2267.0,3449.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06326.html
360,106,2006-09-01,Hewlett-Packard Company,ProLiant BL465c  TM  2218,,false,1628.0,1813.0,1585.0,1298.0,1806.0,748.0,2213.0,1232.0,2739.0,1762.0,1759.0,2549.0,1480.0,1427.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060918-07381.html
361,106,2006-09-01,Hewlett-Packard Company,ProLiant BL465c  TM  2218,,false,1724.0,1857.0,1444.0,1388.0,1958.0,1156.0,1671.0,1621.0,2500.0,1893.0,1936.0,2652.0,1339.0,1728.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060901-07175.html
362,107,2007-01-01,Hewlett-Packard Company,ProLiant BL465c  TM  2220,,false,1695.0,1915.0,1690.0,1335.0,1958.0,740.0,2326.0,1300.0,2969.0,1755.0,1859.0,2611.0,1539.0,1462.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061121-08246.html
363,107,2007-01-01,Hewlett-Packard Company,ProLiant BL465c  TM  2220,,false,1829.0,1991.0,1554.0,1460.0,2041.0,1170.0,1814.0,1713.0,2740.0,2064.0,2045.0,2725.0,1424.0,1857.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061121-08247.html
364,600,2006-06-01,Hewlett-Packard Company,ProLiant BL480c,,false,1703.0,1709.0,996.0,1246.0,1949.0,2752.0,1469.0,1341.0,2093.0,1946.0,1678.0,2885.0,1259.0,1830.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060807-06953.html
365,617,2007-01-01,Hewlett-Packard Company,ProLiant BL480c,,false,1966.0,1971.0,1158.0,1445.0,2221.0,3191.0,1702.0,1548.0,2426.0,2250.0,1880.0,3295.0,1447.0,2182.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070222-08651.html
366,686,2007-01-01,Hewlett-Packard Company,ProLiant BL480c,,false,2724.0,2730.0,1651.0,1989.0,2768.0,4206.0,2433.0,2188.0,3464.0,3188.0,2592.0,4525.0,2027.0,3120.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08448.html
367,605,2006-06-01,Hewlett-Packard Company,ProLiant BL480c,,false,3028.0,3039.0,1848.0,2165.0,3146.0,4326.0,2754.0,2462.0,3925.0,3608.0,2913.0,4998.0,2268.0,3446.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060612-06156.html
368,605,2006-06-01,Hewlett-Packard Company,ProLiant DL140 G3,,false,2972.0,2973.0,1764.0,2252.0,3081.0,3993.0,3451.0,2122.0,4020.0,3492.0,2611.0,4479.0,2486.0,3256.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08067.html
369,605,2006-06-01,Hewlett-Packard Company,ProLiant DL140 G3,,false,3050.0,3058.0,1854.0,2154.0,3264.0,4265.0,2743.0,2440.0,3958.0,3639.0,3002.0,4939.0,2358.0,3454.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08057.html
370,599,2006-06-01,Hewlett-Packard Company,ProLiant DL140 G3,,false,1812.0,1821.0,1279.0,1195.0,2183.0,1957.0,1398.0,1532.0,2553.0,2209.0,2030.0,3009.0,1334.0,1951.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061113-08085.html
371,78,2004-09-01,Hewlett-Packard Company,ProLiant DL145  TM  250,,false,1415.0,1561.0,1464.0,1146.0,1649.0,659.0,2076.0,1153.0,2044.0,1501.0,1462.0,1990.0,1303.0,1267.0,http://www.spec.org/cpu2000/results/res2004q4/cpu2000-20041004-03411.html
372,80,2005-10-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  254,,false,1696.0,1903.0,1698.0,1293.0,1915.0,682.0,2494.0,1292.0,2927.0,1916.0,1777.0,2681.0,1523.0,1503.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051114-05058.html
373,80,2005-09-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  254,,false,1829.0,1921.0,1541.0,1481.0,2036.0,1194.0,1834.0,1734.0,2805.0,1885.0,1948.0,2814.0,1459.0,1874.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05256.html
374,83,2005-09-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  275,,false,1392.0,1556.0,1337.0,1102.0,1532.0,636.0,1953.0,1058.0,2286.0,1529.0,1463.0,2189.0,1271.0,1261.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051114-05042.html
375,83,2005-09-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  275,,false,1490.0,1561.0,1216.0,1228.0,1642.0,1102.0,1439.0,1403.0,2206.0,1498.0,1572.0,2289.0,1208.0,1526.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05260.html
376,84,2005-10-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  280,,false,1499.0,1672.0,1455.0,1167.0,1674.0,664.0,2130.0,1140.0,2501.0,1657.0,1569.0,2355.0,1356.0,1351.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051114-05050.html
377,84,2005-09-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  280,,false,1602.0,1683.0,1324.0,1313.0,1768.0,1134.0,1563.0,1516.0,2406.0,1625.0,1699.0,2458.0,1295.0,1643.0,http://www.spec.org/cpu2000/results/res2005q4/cpu2000-20051212-05249.html
378,85,2006-03-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  285,,false,1632.0,1821.0,1573.0,1281.0,1833.0,755.0,2310.0,1232.0,2652.0,1757.0,1739.0,2611.0,1481.0,1439.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05689.html
379,85,2006-03-01,Hewlett-Packard Company,ProLiant DL145 G2  TM  285,,false,1714.0,1802.0,1433.0,1394.0,1902.0,1158.0,1699.0,1627.0,2602.0,1753.0,1823.0,2625.0,1378.0,1763.0,http://www.spec.org/cpu2000/results/res2006q1/cpu2000-20060306-05696.html
380,106,2006-01-01,Hewlett-Packard Company,ProLiant DL145 G3  TM  2218,,false,1617.0,1813.0,1574.0,1285.0,1856.0,754.0,2188.0,1239.0,2750.0,1669.0,1756.0,2476.0,1471.0,1420.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08161.html
381,106,2006-01-01,Hewlett-Packard Company,ProLiant DL145 G3  TM  2218,,false,1717.0,1871.0,1444.0,1379.0,1924.0,1130.0,1703.0,1619.0,2442.0,1931.0,1919.0,2562.0,1343.0,1761.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08162.html
382,119,2007-01-01,Hewlett-Packard Company,ProLiant DL145 G3  TM  2220SE,,false,1695.0,1911.0,1691.0,1328.0,1970.0,735.0,2352.0,1302.0,2961.0,1767.0,1860.0,2592.0,1534.0,1461.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08150.html
383,119,2007-01-01,Hewlett-Packard Company,ProLiant DL145 G3  TM  2220SE,,false,1818.0,1987.0,1552.0,1438.0,2052.0,1134.0,1830.0,1715.0,2649.0,2069.0,2083.0,2697.0,1403.0,1846.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20061120-08151.html
384,543,2006-03-01,Hewlett-Packard Company,ProLiant DL320 G4,,false,1496.0,1501.0,1022.0,1011.0,1786.0,1926.0,1109.0,1257.0,1890.0,1784.0,1639.0,2662.0,1141.0,1509.0,http://www.spec.org/cpu2000/results/res2006q2/cpu2000-20060320-05785.html
385,595,2006-09-01,Hewlett-Packard Company,ProLiant DL320 G5,,false,2820.0,2831.0,1659.0,2030.0,3216.0,4405.0,2447.0,2216.0,3491.0,3238.0,2787.0,4748.0,2142.0,3053.0,http://www.spec.org/cpu2000/results/res2006q4/cpu2000-20060918-07405.html
386,600,2006-06-01,Hewlett-Packard Company,ProLiant DL360 G5,,false,1708.0,1714.0,996.0,1251.0,1952.0,2787.0,1470.0,1342.0,2093.0,1945.0,1670.0,2917.0,1263.0,1833.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060724-06800.html
387,617,2007-01-01,Hewlett-Packard Company,ProLiant DL360 G5,,false,1968.0,1972.0,1159.0,1446.0,2222.0,3196.0,1703.0,1550.0,2422.0,2261.0,1881.0,3297.0,1449.0,2183.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070219-08608.html
388,686,2007-01-01,Hewlett-Packard Company,ProLiant DL360 G5,,false,2727.0,2732.0,1652.0,1990.0,2773.0,4206.0,2433.0,2193.0,3467.0,3212.0,2593.0,4524.0,2028.0,3121.0,http://www.spec.org/cpu2000/results/res2007q1/cpu2000-20070205-08430.html
389,605,2006-06-01,Hewlett-Packard Company,ProLiant DL360 G5,,false,3021.0,3031.0,1849.0,2152.0,3176.0,4276.0,2754.0,2456.0,3925.0,3599.0,2898.0,4975.0,2260.0,3432.0,http://www.spec.org/cpu2000/results/res2006q3/cpu2000-20060626-06337.html
